client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062374.mp3	25343cc05996c7848df9c057312c862e88eebe292ae0f01740b1c624dfa8361b	Saya tidak tahu kenapa kamu tidak menyukainya.		0	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062381.mp3	0f0a30a297c020d6d57e6e2a7a14c831d1b575d3f2b18805f879a150bdbd55e7	Apa kau membeli sesuatu untuk dimakan?		0	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062385.mp3	0082511318be3f84d0423b1b768a5dfcee88bdd37d92fc9d2dcf121c8a02a2c8	Aku sudah tidak tahan dengannya.		1	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062391.mp3	11a8270c88a7b8cb48a2e37346b658b0bfa5281a8bb109d3ecbacad98748f12b	Jim tergelincir dijalan yang membeku dan terluka.		0	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062395.mp3	12f094585664d530bc5428eb349807a79350523ffc718caf8c9b4bdb2156803d	Kemarin saya mendapat kabar dari Pak Matsui.		1	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062397.mp3	140d7e879fd12ed552090c998cc09e2a9e51536bf2edb4fbe90b09e7ea9f5fdf	Bukankah saya sudah memperingatkanmu?		1	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062425.mp3	112557645fd9eeb343844c48928faeeb8785ebec5be9cb4c475b20983461223c	"Tatoeba" dalam Bahasa Jepang berarti "contohnya".		0	2	twenties	male_masculine			id	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062427.mp3	04f34f7c629ae7f949e33e9e3fb03072c56e1954c4f35279f3f4a6777166397c	Libur musim panas dari tanggal satu Agustus.		0	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19080272.mp3	0781a23571df8be7081674bcd353552b99c5bc07be0b0e33f674683242c72d47	Karena supermarket tutup, saya tidak bisa belanja.		0	2	twenties	male_masculine			id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192601.mp3	0bdfdf4cb4a6a9403b290a4cac48264ea8139d5c202ddb978e765727040b47ac	Apakah aku terlihat seperti seorang idiot?		1	2	twenties	male_masculine			id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192654.mp3	2870de60ad5af5d747abc31fa513984e51554f80fac63611583c91148e0f131a	Maaf, ibuku sedang tidak di rumah.		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194810.mp3	3542cd880a26d127c624bdbc6579cb82f0c38a60e7fba31d5c7253675226f96c	Lanjutkan ceritanya. Benar-benar menarik.		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194833.mp3	2ae739e63aee8bf981273c78f8053e6f2ce544a021c03f2fd59e91fe9d0c73e9	Entah hitam atau putih, seekor kucing yang menangkap tikus adalah kucing yang bagus.		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194837.mp3	34702679f88b6c0b96ae36c22947aec129e273c680a98dee5ab0d885dfb4e4d8	Dia mulai merasa sakit.		1	2	twenties	male_masculine			id	
8aeef0f5b338102e5b06b137f32d915e625d15f01bcd255fcb84ca1411c768c32422f6c10b816aca256840b81cb7e6926363e3fae45b87c8430fa79a45209c95	common_voice_id_19197593.mp3	1591ccfbde3a29dcd00a47f4d7926ceecc3fd8a9259ed397c4ab5a371075ec04	Tahukah Anda berapa orang tinggal di Tokyo?		0	2	twenties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270600.mp3	03e7dbaba9bb7d500210a8f9b36345a78f7016d41fdf67b8066961499238ecd8	Bisa tolong untuk tidak merokok tidak ruangan ini?		0	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270613.mp3	4057bd956539e6a7611391cfb25ada5b3d08062d41ede2bcbbf02694949c22c7	Jikalau barang seorang tiada mau bekerja, jangan ia makan.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270617.mp3	3618d83c308d7f387851c15da7c8fbd99316e94e3bafeb5b538320bc2f220d69	Tidak pernah ia bermimpi kalau anaknya akan bunuh diri.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19276267.mp3	0e4f9c9f66afdc92cff7aad161b9d6ad54f47763a54a7df02aa7158d4022646a	Kuis itu berhadiah satu milyar rupiah.		0	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19312369.mp3	2e9b818867d0f6b401e6e01fb7d95b3d368c693bea140c11bfe2d44db06da5e7	Pernahkah kamu memikirkan tentang Tom?		0	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338210.mp3	42e9669e615c4754cf592ab17c894a70ecdd221f120fd0b4d8b898c3e72cb961	Tolong perlihatkan yang ini!		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338257.mp3	401a8d31bd3f3b8a9c082affdee59a1f4819d9a704abf0234aa4dc808137da7b	Dia orang yang tidak banyak berbicara, tapi selalu menepati janjinya.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338392.mp3	4a17faa14a4c0a0fa81da7f3b280a141352cbf4676587a6d97014c33e74666a2	Karena dari stasiun sampai sekolah jauh, saya naik bus.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338456.mp3	4379dc7be1898c7412d9d209d02923d0b2e1d666650b86606f492947089bfd90	Sekolah dan perusahaan libur dari tanggal tiga Mei sampai tanggal lima Mei.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338480.mp3	26a75b160b1f4c4edc57dd4e400ba1537698bb8298cc907651e44463ffcac1c9	Tom membaca catatan dari Mary dan menyerahkannya kepada John.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338524.mp3	4ca83f11929dd50a31d9f7f622a1b0daa13757b7c299544b5009e0569b3144cd	Tom tadi mengakui kekalahannya		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338591.mp3	584f5da30128916d88b4508ddaf0e81818e8e2a4e79275a35027aaf9a1e4ad5e	Toko itu buka jam 10 pagi		0	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338592.mp3	476e302380a2c107e4704e6ac60a9022776ddcc133bcf0a7889df08f0f132e4c	Karena ada soal yang tidak saya pahami, saya bertanya kepada guru.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338646.mp3	4954d2bb11f574129826c4ec20e3eae9a2e3dfd0f6dbe2a285a6f084887cab6b	Coba saya lihat daftar itu.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338667.mp3	080bdd86b7129973bc4b4ac07e2e5b8ecff80475576016348438cfac7e22e267	Rumahku dekat dengan pemberhentian bis.		1	2	thirties	male_masculine			id	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338678.mp3	2b4517598c3e538e41bc84f8b4ed1a443a86c18cb0953533d6628cc61f84198b	Beri makan burungnya!		1	2	thirties	male_masculine			id	
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376537.mp3	2cc81ecb1a8d5784751491c6cfd921813b13be54c29e01b86ece5cce60682538	Perpustakaan buka dari pukul sembilan pagi sampai pukul delapan malam.		1	2					id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402487.mp3	5d5b89018d6a54654955f6ac43081d3b966dc9cf0bd370d23b6aa0f3de0dc50c	Saya paham perasaanmu, tetapi ini sudah berakhir.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402491.mp3	68c5b74fd17c0bfd0d7e76bb88c7cfdac262167dea1b543ba41f910d9ded22e9	Aku harus mengunjungi Tom.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402492.mp3	4ebf52a460ef9e8a64afdeb01c29ebc4b21fbde3405bd26e9b76eabd57a88a63	Kapan anda akan di Wisuda?		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402495.mp3	6803fe64e4c0a15cde49186630a2033e603300d385b3908b0458497a9b835a4d	Aku pernah melihat gadis itu sebelumnya.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402525.mp3	68b71ee6d0e5c6932e96baa1a9b0cbfce987ea22553d753860026c6b11159660	Banyak sekali planet sebesar Jupiter di Bima Sakti.		0	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402663.mp3	6f31dec1120b774aa650a1fa911840b867554b1a734c8bcdc88620ac78893e94	Anda membeli sepatu yang mana.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402665.mp3	4476d8e66633f89ea9637cb3389f7239e533a72c630eacc30cd11b178abb4a6b	Besok pagi saya bangun awal.		0	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402667.mp3	5f82ea358f426f98338074a12254ea5f5aef63f61ce47ca6f42db2383683cfbe	Saya tidak ada nafsu makan.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402670.mp3	636f6a845c69d5b483ce32f5a3c3ed3d4bbf53c6f41f65eb724b9d40e7076da2	Aku adalah seorang pengembang.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402671.mp3	563c6f1cb1147b60c0118041a3bb4f0c1a6e5d7739eb33d14dce1ff37188f116	Bolehkah kalau saya diskusikan dengan istri saya?		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19487351.mp3	6ca175b9ee2566e15bd9d80d5741555cbfecd06b9dca30cde8ae62b35bcb8d80	Dapatkah saya mempercayai perkataanmu terhadap itu, Tom?		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493209.mp3	4282a7ccee696451601706ed7edc2f288e82f5eae607956705a308c9db35a70f	Halo! Selamat pagi!		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493210.mp3	6ef492abe6b510c72786ef1fc6bbd3e89b448d7a1735d96354fda55f1a443cde	Mereka tidak seharusnya mencampuri urusan dalam negeri masing-masing negara.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493213.mp3	6baae0793540d042bc0cfba675fb491a5798854f2e9f09d99e85b9f09acf4a25	Saya menempelkan foto di dinding.		1	2	twenties	male_masculine			id	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493218.mp3	783d72ef03bb842255a798d768de69458c526cbd782645daaa2b9e32fdbe7263	Bibiku membawakanku beberapa bunga.		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19499763.mp3	54943cc6f14f4519769d3876411ae253b91e707b3c3a90020b5de48c2a92f50b	Ada sepuluh orang di ruangan ini.		1	2	twenties	male_masculine			id	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19499793.mp3	71f63831ab6e28125a010a6a7dccb9e69c0e48884f8a31732525a2678b3397c5	Bahkan orang terkuat pun tidak bisa menghentikan angin topan.		1	2	twenties	male_masculine			id	
51f41a26904fd07df07c61146e94169ce3fd5f8e76c01c9b75730512c47ce93134782bf8ee6361da602a267d3f8add5fe6c57aa187d0a5fe9f21b36e7da6b779	common_voice_id_19522982.mp3	73226743dccdd8f6d40e993ae2a4c98bffab71e4c89979959560e8711749398b	Kami pergi nonton semalam.		1	2					id	
51f41a26904fd07df07c61146e94169ce3fd5f8e76c01c9b75730512c47ce93134782bf8ee6361da602a267d3f8add5fe6c57aa187d0a5fe9f21b36e7da6b779	common_voice_id_19522985.mp3	5e0cf9f994e625910dfe79cabee95e871d699547eb729a71fd81512ddaac653b	Kemarin saya tidak pergi ke perusahaan, tetapi pergi ke rumah sakit.		0	2					id	
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597206.mp3	4dd2c49c6dc611d48e3b1a0541d0d1774d2343b36a11a182eee0830f1689a63b	Jutaan orang di seluruh dunia berduka atas meninggalnya Nelson Mandela.		0	2					id	
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600181.mp3	73908aa5a24a80127f255c5b59ce3669ff7c94b4aecb170f1214de165b050186	Orang London amat bangga dengan jembatan ini.		0	2					id	
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600184.mp3	7aa8a3e6b13365922696c5324ba6a810659a0881df3071704423936e2c297c34	Kemudian, majalah ini saya pinjamkan ke Pak Yamada.		0	2					id	
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600188.mp3	7a1379dc5947212cd5af352c03517060ccb4e4e52479a6a3008b7033de66a139	Kamu tidak boleh merokok di ruangan ini.		0	2					id	
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600191.mp3	7f5632635e17cb518389d7c512f925212f4f6ecebfe101184621458c6445df1d	Yup! Aku akan berhenti merokok.		0	2					id	
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600196.mp3	714b7a5b2f402311c93c17ae1b722cdea0f317149f798ee5607709f717eb1f13	Bolehkah saya meminjam itu?		0	2					id	
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611906.mp3	7dc91fbdfb116751ea87bf9cc9f3a5c87cf158b87d3a928a834a08a29eb2c41c	Saya membayar mobil itu dengan uang tunai.		0	2					id	
b0058552fe8bf052c08a228af2231131bcd6e3a10819d4c52749e9525ba65afe4d8e22179cc1e19cbaacf35a4b5d87d0eec3d68d5e13a5d8b59433a2577abcfd	common_voice_id_19648011.mp3	4f21ed7591471440bbe24b70e6c44e68239ea38715b86e94eeeeb2921d06a2b8	Tom mencuri cincinnya.		1	2	twenties	male_masculine			id	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704834.mp3	60f8ecd9fa8868b5a76e5f58fe1cd51ce5f2189526450ebbe6a2dac0e897bbb7	Orang menebangi pohon-pohon - tidak semua - disamping jalan.		0	2	twenties	female_feminine			id	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704930.mp3	750434e7547e20b4bc5f64fc8a7d473a103e1d1e2fbaf3fbc0f3de2033f80f5c	Pemberi kerja kadang-kadang memanfaatkan pekerjanya.		1	2	twenties	female_feminine			id	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704947.mp3	7149288ff0a27b6ef24abf4c0c0a0645368137b5eb9d160bf440e18b15220e18	Seorang wartawan sedang mewawancarai Dr. Patterson mengenai koko, gorila yang bisa bicara.		0	2	twenties	female_feminine			id	
9a67608dec8712f03268c2dc02adc9c30087e311c5962f4ec7888011564675432f0deeed78ce7ac45862e32a3de280194a4549010bf2ca1c62eafe908c9ee17b	common_voice_id_19761126.mp3	88dea278f9e35c18720a34d4087ab3dc44d74f199dcd7c18f9cdf79d968d88ea	Dimana kursi saya?		1	2					id	
9a67608dec8712f03268c2dc02adc9c30087e311c5962f4ec7888011564675432f0deeed78ce7ac45862e32a3de280194a4549010bf2ca1c62eafe908c9ee17b	common_voice_id_19761247.mp3	7a73f22eaa861138ce7a079f2c1190b9b48f7b4cec31b92f6d46713989688c81	Anak-anak meniru kebiasaan orang tuanya.		1	2					id	
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773613.mp3	94d3b9b6a2d3b6e2b9c199150797e989dc67e704eae401b78633ea9dcbd25bb1	Kami semua akan merindukanmu ketika kau pergi.		0	2	teens	female_feminine			id	
ed393fee517ea63bbb59b71eefb7f81276ae7dd4e69909995826622c7c9958350c2af4c2024b7f44398e6e09d1dfc085a8851b0a51e4509f69589d72a28e8901	common_voice_id_19783751.mp3	9560c824577af3862a69c55ac52e1ddaafe34f8ca336e9723386cb92e86193c9	Saya sudah mengenalnya sejak kecil		1	2	twenties	male_masculine			id	
ed393fee517ea63bbb59b71eefb7f81276ae7dd4e69909995826622c7c9958350c2af4c2024b7f44398e6e09d1dfc085a8851b0a51e4509f69589d72a28e8901	common_voice_id_19783752.mp3	732368e5c4223f7aa579b9b50c3a878e61a265b16b873028e3459b40efe6e738	Tolong berikan saya bantal dan selimut.		1	2	twenties	male_masculine			id	
